Size,Frequency of Purchases,Gender,Category,Location,Color,Season,Subscription Status,Payment Method,Shipping Type,Discount Applied,Preferred Payment Method,Age,Purchase Amount (USD),Review Rating,Previous Purchases
1,6,1,1,27,14,0,0,4,2,0,5,1.0,0.7750000000000001,0.6399999999999999,0.9387755102040816
2,2,1,2,15,11,3,0,5,4,0,4,0.3653846153846154,0.3500000000000001,0.32000000000000006,0.44897959183673464
1,2,1,3,34,9,1,0,4,0,0,2,0.1923076923076924,0.125,1.0,0.24489795918367344
0,3,1,1,44,0,1,0,3,3,0,3,0.48076923076923084,0.17500000000000004,0.52,0.6122448979591836
2,2,1,1,9,8,0,0,4,1,0,3,0.3653846153846154,0.6000000000000001,0.32000000000000006,0.3061224489795918
1,1,1,0,19,18,3,0,5,1,0,3,0.6923076923076924,0.9375,1.0,0.7959183673469387
2,2,1,0,6,0,1,0,2,0,0,4,0.6153846153846154,0.025000000000000022,0.15999999999999992,0.8979591836734693
1,2,1,0,46,8,0,0,4,3,0,5,0.5384615384615385,0.8500000000000001,0.0,1.0
1,2,1,1,4,14,2,0,4,4,0,0,0.8076923076923078,0.7875000000000001,0.8800000000000001,0.0
2,2,1,0,25,5,1,0,4,0,0,1,0.42307692307692313,0.8375000000000001,0.15999999999999992,0.18367346938775508
1,2,1,3,11,22,2,0,3,5,0,2,0.8846153846153847,0.4625,0.4800000000000002,0.9591836734693877
3,3,1,3,37,10,2,0,5,0,0,2,0.0,0.8500000000000001,0.7600000000000002,0.7551020408163265
2,1,1,1,18,21,3,0,3,3,0,3,0.3653846153846154,0.0,0.15999999999999992,0.4081632653061224
2,3,1,0,25,16,2,0,1,5,0,5,0.34615384615384615,0.23750000000000004,0.44000000000000017,0.7551020408163265
0,5,1,0,29,0,1,0,0,0,0,2,0.6346153846153847,0.6375000000000001,0.9199999999999999,0.6122448979591836
2,5,1,1,17,19,3,0,0,2,0,3,0.15384615384615385,0.6625000000000001,0.8800000000000001,0.16326530612244897
1,6,1,0,18,6,2,0,1,2,0,1,0.9615384615384616,0.5375000000000001,0.040000000000000036,0.9387755102040816
2,4,1,0,8,19,3,0,1,4,0,1,0.17307692307692313,0.7250000000000001,0.3600000000000001,0.14285714285714285
2,1,1,1,24,8,0,0,0,3,0,3,0.1923076923076924,0.9500000000000002,0.40000000000000013,0.5918367346938774
1,2,1,0,33,20,3,0,0,0,0,0,0.5961538461538463,0.7625,0.3600000000000001,0.4285714285714285
0,2,1,1,6,6,0,0,1,0,0,0,1.0,0.9375,1.0,0.04081632653061225
1,3,1,0,45,5,1,0,2,4,0,4,0.23076923076923084,0.6000000000000001,0.8399999999999999,0.28571428571428564
2,2,1,2,25,6,1,0,4,0,0,0,0.17307692307692313,0.10000000000000003,0.9199999999999999,0.18367346938775508
2,2,1,1,44,22,2,0,4,2,0,1,0.019230769230769273,0.125,0.4800000000000002,0.36734693877551017
1,5,1,1,9,1,2,0,5,3,0,0,0.8846153846153847,0.1375,0.8800000000000001,0.7142857142857142
3,2,1,0,45,3,3,0,5,1,0,0,0.46153846153846156,0.9375,0.7600000000000002,0.22448979591836735
1,2,1,1,44,9,3,0,1,0,0,3,0.980769230769231,0.7375,0.40000000000000013,0.9795918367346937
2,1,1,2,25,24,3,0,2,4,0,3,0.1923076923076924,0.23750000000000004,0.52,0.12244897959183673
1,3,1,3,29,17,2,0,3,3,0,0,0.5576923076923077,0.17500000000000004,0.8800000000000001,0.5510204081632653
2,1,1,1,49,23,1,0,4,5,0,2,0.980769230769231,0.10000000000000003,0.2400000000000002,0.5918367346938774
3,3,1,2,18,21,3,0,3,2,0,4,0.730769230769231,0.22500000000000003,1.0,0.5714285714285714
1,2,1,2,30,13,1,0,2,2,0,3,0.1923076923076924,0.4375,0.4800000000000002,0.16326530612244897
1,5,1,2,5,0,3,0,4,3,0,3,0.6153846153846154,0.1375,0.20000000000000018,0.5306122448979591
0,5,1,3,6,10,1,0,1,5,0,5,0.40384615384615385,0.8,0.8,0.4081632653061224
2,3,1,0,19,23,3,0,0,1,0,2,0.326923076923077,0.9125000000000001,0.8800000000000001,0.7142857142857142
2,1,1,3,36,3,3,0,3,2,0,3,0.7884615384615384,0.10000000000000003,0.40000000000000013,0.36734693877551017
1,6,1,2,31,4,2,0,3,0,0,1,0.5000000000000001,0.4375,0.7600000000000002,0.9387755102040816
2,1,1,1,35,12,3,0,1,4,0,0,0.9230769230769232,0.5375000000000001,0.040000000000000036,0.7551020408163265
1,4,1,1,0,18,3,0,2,0,0,5,0.03846153846153849,0.925,0.6800000000000002,0.4285714285714285
1,4,1,1,33,12,0,0,2,1,0,5,0.5192307692307693,0.2,0.040000000000000036,0.5714285714285714
0,1,1,0,26,20,1,0,5,2,0,0,0.5961538461538463,0.9625000000000001,0.9199999999999999,0.836734693877551
2,2,1,0,2,14,2,0,5,5,0,4,0.8076923076923078,0.5375000000000001,0.15999999999999992,0.9387755102040816
0,4,1,0,12,13,1,0,2,0,0,2,0.826923076923077,0.7125,0.72,0.18367346938775508
3,3,1,0,39,13,0,0,2,5,0,5,0.34615384615384615,0.4125000000000001,0.040000000000000036,0.18367346938775508
1,2,1,1,15,0,1,0,1,3,0,4,0.28846153846153855,0.7125,0.52,0.0
2,3,1,2,15,8,2,0,2,4,0,2,0.5961538461538463,0.7375,0.6800000000000002,0.12244897959183673
1,5,1,3,11,1,2,0,5,5,0,5,0.25,0.21250000000000002,0.56,0.18367346938775508
1,6,1,0,4,8,3,0,1,2,0,2,0.019230769230769273,0.925,0.2400000000000002,0.2040816326530612
0,1,1,2,33,22,0,0,4,5,0,1,0.40384615384615385,0.7000000000000001,0.44000000000000017,0.08163265306122448
0,2,1,2,9,19,0,0,4,1,0,4,0.9230769230769232,0.6000000000000001,0.6000000000000001,0.4081632653061224
2,2,1,1,12,12,1,0,1,3,0,0,0.13461538461538464,0.5625,0.3600000000000001,0.4693877551020408
1,5,1,1,7,5,2,0,5,4,0,2,0.8653846153846155,0.050000000000000044,0.040000000000000036,0.7346938775510203
2,2,1,3,6,20,2,0,1,1,0,5,0.730769230769231,0.1375,0.8,0.4285714285714285
1,5,1,1,41,13,0,0,2,4,0,3,0.03846153846153849,0.8625,0.9600000000000002,0.3061224489795918
1,3,1,1,19,18,2,0,5,0,0,4,0.7692307692307693,0.36250000000000004,0.7600000000000002,0.8775510204081631
3,4,1,2,38,10,0,0,2,1,0,5,0.3076923076923077,0.9000000000000001,0.40000000000000013,0.26530612244897955
0,2,1,1,31,14,3,0,0,1,0,0,0.1923076923076924,0.15000000000000002,0.32000000000000006,0.44897959183673464
2,5,1,3,30,3,3,0,0,4,0,3,0.07692307692307698,0.5875,0.2400000000000002,0.9183673469387754
0,2,1,0,4,7,0,0,2,1,0,1,0.3653846153846154,0.55,0.6800000000000002,0.9183673469387754
1,2,1,2,18,14,1,0,4,3,0,4,0.6923076923076924,0.8,0.9600000000000002,0.3061224489795918
1,2,1,1,31,14,0,0,5,4,0,2,0.9038461538461539,0.17500000000000004,0.56,0.7959183673469387
1,1,1,2,10,21,3,0,0,2,0,1,0.7500000000000001,0.07500000000000001,0.6800000000000002,0.4081632653061224
0,4,1,1,28,5,0,0,2,5,0,4,0.3846153846153847,0.375,0.9600000000000002,0.4897959183673469
1,2,1,2,26,24,0,0,2,5,0,0,1.0,0.32500000000000007,0.11999999999999988,0.4897959183673469
1,2,1,0,25,23,0,0,2,4,0,3,0.730769230769231,0.6375000000000001,0.6399999999999999,0.4897959183673469
1,3,1,1,48,2,2,0,1,3,0,5,0.730769230769231,0.7250000000000001,0.9199999999999999,0.5306122448979591
0,3,1,1,41,17,3,0,4,3,0,1,0.07692307692307698,0.1875,0.6399999999999999,0.22448979591836735
1,2,1,0,25,7,2,0,0,2,0,3,0.7500000000000001,0.4750000000000001,0.20000000000000018,0.5306122448979591
2,4,1,1,21,5,0,0,0,0,0,2,0.6730769230769232,0.5875,0.6800000000000002,0.7959183673469387
2,2,1,1,42,16,1,0,0,4,0,2,0.6730769230769232,0.9125000000000001,0.52,0.7551020408163265
0,2,1,0,37,6,1,0,5,0,0,0,0.019230769230769273,0.7625,0.32000000000000006,0.8775510204081631
2,2,1,0,31,19,0,0,3,0,0,5,0.5961538461538463,0.75,0.8800000000000001,0.5306122448979591
1,2,1,0,0,7,1,0,1,0,0,2,0.5000000000000001,0.55,0.72,0.5918367346938774
1,3,1,1,45,3,0,0,5,4,0,2,0.17307692307692313,0.26250000000000007,0.08000000000000007,0.4693877551020408
3,4,1,1,37,16,3,0,4,1,0,1,0.8076923076923078,0.7375,0.6800000000000002,0.7551020408163265
2,2,1,0,23,12,3,0,2,2,0,4,0.8461538461538461,0.5,0.6800000000000002,0.061224489795918366
0,3,1,2,49,15,3,0,1,3,0,5,0.6538461538461539,0.8875,0.0,0.6326530612244897
2,5,1,2,30,3,3,0,4,1,0,2,0.23076923076923084,0.5750000000000001,0.44000000000000017,0.6326530612244897
2,4,1,1,33,8,3,0,0,4,0,0,0.9230769230769232,0.8125,0.3600000000000001,0.5510204081632653
1,2,1,0,29,10,2,0,2,4,0,3,0.21153846153846156,0.22500000000000003,0.32000000000000006,0.10204081632653061
1,3,1,1,44,5,3,0,3,4,0,4,0.11538461538461542,0.03750000000000003,0.8399999999999999,0.4693877551020408
1,6,1,2,1,1,1,0,3,5,0,5,0.6346153846153847,0.6375000000000001,0.56,0.7551020408163265
1,1,1,1,13,4,3,0,4,3,0,3,0.9423076923076924,0.0625,0.4800000000000002,0.5510204081632653
3,5,1,2,0,19,1,0,3,1,0,4,0.6153846153846154,0.23750000000000004,0.2400000000000002,0.16326530612244897
1,2,1,1,21,7,1,0,0,1,0,3,0.3653846153846154,0.0,0.9600000000000002,0.4081632653061224
2,3,1,0,46,15,3,0,1,4,0,3,0.980769230769231,0.6625000000000001,0.8800000000000001,0.6122448979591836
2,2,1,0,45,15,0,0,4,3,0,2,0.8076923076923078,0.5375000000000001,0.15999999999999992,0.346938775510204
3,6,1,0,41,5,1,0,5,1,0,1,0.05769230769230771,0.925,0.6399999999999999,0.08163265306122448
2,1,1,1,40,11,0,0,5,3,0,1,0.5000000000000001,0.925,0.6000000000000001,0.4285714285714285
2,4,1,0,28,20,2,0,3,5,0,4,0.15384615384615385,0.6375000000000001,0.08000000000000007,0.7346938775510203
1,3,1,0,40,15,1,0,2,0,0,3,0.42307692307692313,0.7125,0.6000000000000001,0.4285714285714285
1,5,1,0,37,1,0,0,2,3,0,4,0.4423076923076924,0.5750000000000001,0.0,0.7142857142857142
1,1,1,2,48,20,2,0,0,2,0,4,0.8461538461538461,0.03750000000000003,0.8,0.44897959183673464
1,6,1,1,4,21,1,0,3,1,0,3,0.40384615384615385,0.5,0.56,0.8775510204081631
2,1,1,0,38,6,1,0,1,0,0,0,0.6730769230769232,0.65,0.9600000000000002,0.4897959183673469
2,2,1,1,0,8,3,0,3,0,0,4,0.11538461538461542,0.1875,0.32000000000000006,0.7959183673469387
1,6,1,0,35,3,0,0,5,1,0,4,0.4423076923076924,0.1375,0.52,0.22448979591836735
2,3,1,1,12,2,2,0,2,4,0,5,0.019230769230769273,0.16250000000000003,0.15999999999999992,0.26530612244897955
1,3,1,0,41,6,2,0,2,0,0,3,0.34615384615384615,0.9375,0.6000000000000001,0.26530612244897955
1,1,1,1,0,15,0,0,2,5,0,3,0.05769230769230771,0.6000000000000001,0.6399999999999999,0.18367346938775508
1,2,1,3,15,22,1,0,1,5,0,0,0.13461538461538464,0.8375000000000001,0.2400000000000002,0.32653061224489793
3,5,1,1,2,24,3,0,3,1,0,3,0.9038461538461539,0.55,0.8399999999999999,0.4693877551020408
1,2,1,1,21,1,3,0,4,3,0,0,0.46153846153846156,0.675,0.8399999999999999,0.6122448979591836
2,1,1,1,24,19,1,0,1,0,0,1,0.42307692307692313,0.525,0.040000000000000036,0.7142857142857142
1,2,1,1,17,3,3,0,3,0,0,4,0.7692307692307693,0.9625000000000001,1.0,0.7551020408163265
2,5,1,2,6,15,0,0,1,0,0,3,0.42307692307692313,0.3375,0.15999999999999992,0.44897959183673464
1,4,1,1,6,5,3,0,3,0,0,4,0.8461538461538461,0.7875000000000001,0.40000000000000013,0.9387755102040816
1,6,1,1,36,13,1,0,2,0,0,5,0.3846153846153847,0.7750000000000001,0.4800000000000002,0.38775510204081626
2,3,1,0,47,1,0,0,0,5,0,5,0.3653846153846154,0.07500000000000001,0.15999999999999992,0.8163265306122448
1,5,1,3,8,14,3,0,4,2,0,0,0.9038461538461539,0.7625,0.72,0.8775510204081631
2,3,1,1,28,0,1,0,3,5,0,1,0.7115384615384616,0.30000000000000004,0.28000000000000025,0.6122448979591836
1,4,1,0,36,15,3,0,4,3,0,2,0.48076923076923084,0.8500000000000001,0.6800000000000002,0.2040816326530612
1,4,1,2,36,16,3,0,1,4,0,4,0.48076923076923084,0.7000000000000001,0.6800000000000002,0.4897959183673469
1,6,1,0,43,3,3,0,4,2,0,1,0.5192307692307693,0.8625,0.52,0.6122448979591836
1,6,1,1,24,11,0,0,0,4,0,3,0.8846153846153847,0.025000000000000022,0.7600000000000002,0.7959183673469387
2,4,1,1,47,5,3,0,5,0,0,2,0.1923076923076924,0.16250000000000003,0.2400000000000002,0.44897959183673464
3,2,1,1,4,19,0,0,5,4,0,3,0.980769230769231,0.9625000000000001,1.0,0.08163265306122448
1,6,1,0,4,9,3,0,5,4,0,4,0.6923076923076924,0.4625,0.8800000000000001,0.510204081632653
1,4,1,1,12,0,2,0,2,1,0,2,0.6538461538461539,0.22500000000000003,0.20000000000000018,0.2040816326530612
3,2,1,2,10,1,0,0,4,3,0,3,0.0961538461538462,0.4375,0.6800000000000002,0.8775510204081631
2,2,1,0,46,24,1,0,2,5,0,1,0.15384615384615385,0.21250000000000002,0.20000000000000018,0.9387755102040816
1,3,1,2,48,12,2,0,5,2,0,4,0.576923076923077,0.2875,0.4800000000000002,0.9183673469387754
1,2,1,1,45,5,2,0,3,2,0,1,0.5961538461538463,0.9500000000000002,0.08000000000000007,0.693877551020408
1,4,1,3,36,16,3,0,3,0,0,0,0.6730769230769232,0.38750000000000007,0.72,0.14285714285714285
3,6,1,1,37,22,0,0,0,0,0,0,0.980769230769231,0.9375,0.08000000000000007,0.5918367346938774
1,4,1,1,45,10,2,0,4,3,0,2,0.15384615384615385,0.07500000000000001,0.4800000000000002,0.26530612244897955
3,6,1,3,10,10,0,0,1,4,0,0,0.05769230769230771,0.17500000000000004,0.72,0.5918367346938774
0,2,1,2,26,1,2,0,1,3,0,2,0.7884615384615384,0.7875000000000001,0.6000000000000001,0.510204081632653
1,5,1,0,1,13,0,0,0,4,0,5,0.05769230769230771,0.050000000000000044,0.32000000000000006,0.6326530612244897
0,2,1,1,21,9,0,0,0,3,0,1,0.07692307692307698,0.6125,0.6000000000000001,0.9387755102040816
1,2,1,1,32,2,0,0,5,3,0,2,0.15384615384615385,0.25,0.08000000000000007,0.2040816326530612
0,1,1,3,32,8,3,0,4,2,0,4,0.4423076923076924,0.8375000000000001,0.6800000000000002,0.5510204081632653
2,2,1,2,22,16,1,0,4,4,0,3,0.3653846153846154,0.32500000000000007,0.8399999999999999,0.02040816326530612
1,6,1,0,9,15,3,0,2,5,0,2,0.23076923076923084,0.7750000000000001,0.9199999999999999,0.8979591836734693
1,2,1,0,47,17,2,0,4,2,0,2,0.5961538461538463,0.7625,0.11999999999999988,0.12244897959183673
1,4,1,0,7,15,3,0,3,3,0,0,0.5961538461538463,0.4625,0.8,0.5510204081632653
0,2,1,2,33,13,2,0,5,0,0,0,0.7692307692307693,0.36250000000000004,0.20000000000000018,0.673469387755102
1,2,1,3,8,13,0,0,5,2,0,3,1.0,0.275,0.8399999999999999,0.510204081632653
1,2,1,3,36,17,1,0,3,4,0,1,0.17307692307692313,0.07500000000000001,0.32000000000000006,0.8979591836734693
1,1,1,1,11,22,1,0,4,3,0,3,0.9038461538461539,0.22500000000000003,0.7600000000000002,0.673469387755102
3,5,1,2,45,12,2,0,4,4,0,2,0.7500000000000001,0.4625,0.7600000000000002,0.9387755102040816
3,2,1,3,33,23,2,0,1,1,0,1,0.03846153846153849,1.0,0.72,0.836734693877551
0,2,1,1,0,13,0,0,1,1,0,0,0.3076923076923077,0.6625000000000001,0.3600000000000001,0.5306122448979591
1,3,1,3,10,15,3,0,4,5,0,5,0.7884615384615384,0.5750000000000001,0.11999999999999988,0.8571428571428571
1,4,1,1,36,2,1,0,1,4,0,1,0.6923076923076924,0.6625000000000001,0.3600000000000001,0.3061224489795918
1,3,1,0,43,3,1,0,1,5,0,2,0.34615384615384615,0.3125,1.0,0.7959183673469387
0,4,1,2,10,1,0,0,1,2,0,1,0.05769230769230771,0.08750000000000002,0.8,0.5714285714285714
1,2,1,1,6,24,0,0,2,5,0,2,0.6538461538461539,0.050000000000000044,0.08000000000000007,0.7551020408163265
3,6,1,2,49,11,3,0,2,5,0,2,0.48076923076923084,0.48750000000000004,0.3600000000000001,0.673469387755102
0,6,1,1,7,5,3,0,1,1,0,5,0.2692307692307693,0.0,0.3600000000000001,0.5918367346938774
1,1,1,0,3,12,2,0,1,4,0,0,0.7115384615384616,0.30000000000000004,0.11999999999999988,0.8979591836734693
1,1,1,1,13,18,1,0,0,4,0,0,0.25,0.875,0.8800000000000001,0.9387755102040816
1,3,1,0,4,1,0,0,2,2,0,2,0.5192307692307693,0.2,0.8800000000000001,0.08163265306122448
2,4,1,1,49,22,3,0,4,2,0,3,0.6730769230769232,0.9375,0.8800000000000001,1.0
1,4,1,0,40,8,1,0,5,0,0,0,0.11538461538461542,0.125,0.3600000000000001,0.4693877551020408
0,4,1,0,47,6,0,0,1,1,0,3,0.5576923076923077,0.5625,0.4800000000000002,0.28571428571428564
1,6,1,0,41,3,2,0,4,5,0,1,0.8653846153846155,0.9500000000000002,0.6399999999999999,1.0
2,3,1,1,1,15,1,0,1,0,0,2,0.3846153846153847,0.5625,0.15999999999999992,0.12244897959183673
2,5,1,1,40,15,0,0,5,5,0,5,0.7884615384615384,0.3375,0.28000000000000025,0.18367346938775508
0,4,1,0,41,22,0,0,0,2,0,4,0.6923076923076924,0.0625,0.20000000000000018,0.7551020408163265
0,5,1,3,0,22,0,0,3,1,0,5,0.15384615384615385,0.45000000000000007,0.6399999999999999,0.6122448979591836
1,2,1,1,32,11,0,0,5,4,0,5,0.9615384615384616,0.7000000000000001,0.8,0.12244897959183673
1,3,1,1,35,17,0,0,3,5,0,5,0.4423076923076924,0.5,0.3600000000000001,0.5306122448979591
2,2,1,1,31,17,3,0,5,1,0,0,0.9615384615384616,0.5875,0.6399999999999999,0.8979591836734693
3,1,1,1,14,5,1,0,4,5,0,1,0.05769230769230771,0.9375,0.8399999999999999,0.24489795918367344
1,1,1,0,1,11,3,0,0,1,0,5,0.2692307692307693,0.65,0.8399999999999999,0.6530612244897959
2,2,1,0,1,10,1,0,4,1,0,1,0.03846153846153849,0.9750000000000001,0.3600000000000001,0.4897959183673469
1,3,1,1,26,8,3,0,2,0,0,4,0.7884615384615384,0.7875000000000001,0.32000000000000006,0.08163265306122448
1,2,1,0,7,12,0,0,4,0,0,1,0.6730769230769232,0.21250000000000002,0.44000000000000017,0.44897959183673464
2,6,1,1,42,21,0,0,0,2,0,0,0.9230769230769232,0.8125,0.8399999999999999,0.32653061224489793
2,6,1,1,24,22,0,0,4,0,0,1,0.5576923076923077,0.2,0.72,0.26530612244897955
0,1,1,1,18,10,3,0,5,5,0,2,0.7692307692307693,0.2,0.6000000000000001,0.5510204081632653
2,6,1,0,37,18,2,0,4,3,0,2,0.1923076923076924,0.825,0.9199999999999999,0.36734693877551017
3,4,1,1,24,14,1,0,5,4,0,0,0.9615384615384616,0.9875,0.72,0.6122448979591836
3,4,1,1,23,9,2,0,0,4,0,1,0.8076923076923078,0.012500000000000011,0.32000000000000006,0.4897959183673469
2,4,1,3,10,20,3,0,3,1,0,1,0.5576923076923077,0.8,0.11999999999999988,0.061224489795918366
1,6,1,2,42,3,1,0,1,2,0,0,0.0,0.5375000000000001,0.7600000000000002,0.38775510204081626
0,1,1,1,40,16,2,0,1,1,0,1,0.2692307692307693,0.8,0.4800000000000002,0.7346938775510203
1,1,1,1,29,10,1,0,3,1,0,2,0.17307692307692313,0.65,0.44000000000000017,0.5510204081632653
2,6,1,1,6,5,3,0,2,0,0,5,0.9038461538461539,0.012500000000000011,0.4800000000000002,0.10204081632653061
1,1,1,2,19,24,0,0,1,4,0,4,0.9615384615384616,0.9000000000000001,1.0,0.5306122448979591
3,5,1,1,2,16,0,0,1,3,0,2,0.7115384615384616,0.65,0.08000000000000007,0.5714285714285714
1,1,1,2,35,7,1,0,1,5,0,1,0.23076923076923084,0.7875000000000001,0.72,0.0
1,1,1,1,43,15,2,0,0,4,0,2,0.11538461538461542,0.6625000000000001,0.6399999999999999,0.6122448979591836
1,2,1,1,3,18,3,0,1,3,0,1,0.7500000000000001,0.9750000000000001,0.040000000000000036,0.5510204081632653
1,2,1,1,32,13,0,0,1,5,0,0,0.0961538461538462,0.7000000000000001,0.28000000000000025,0.36734693877551017
0,3,1,1,4,10,2,0,0,3,0,5,0.980769230769231,0.2875,0.40000000000000013,0.7142857142857142
1,3,1,0,5,21,2,0,3,3,0,1,0.8076923076923078,0.5,0.4800000000000002,0.5510204081632653
2,6,1,0,4,21,1,0,3,0,0,4,0.13461538461538464,0.25,0.52,0.5714285714285714
0,2,1,1,44,12,3,0,1,0,0,0,0.0,0.9125000000000001,0.9199999999999999,0.16326530612244897
0,2,1,1,15,13,0,0,5,4,0,2,0.3653846153846154,0.9750000000000001,0.6800000000000002,0.510204081632653
3,5,1,1,34,12,2,0,3,3,0,2,0.826923076923077,0.8875,0.15999999999999992,0.12244897959183673
3,6,1,0,29,5,0,0,5,2,0,3,0.4423076923076924,0.9000000000000001,0.15999999999999992,0.693877551020408
0,2,1,0,2,15,3,0,4,3,0,2,0.980769230769231,0.8375000000000001,0.9199999999999999,0.9183673469387754
0,3,1,1,2,20,0,0,4,4,0,3,0.2692307692307693,0.9500000000000002,0.15999999999999992,0.14285714285714285
1,2,1,1,28,8,2,0,0,0,0,1,0.8076923076923078,0.9625000000000001,0.9199999999999999,1.0
1,1,1,1,17,0,1,0,2,0,0,0,0.48076923076923084,0.4375,0.8399999999999999,0.7346938775510203
2,5,1,1,42,11,1,0,2,5,0,2,0.826923076923077,0.4750000000000001,0.7600000000000002,0.10204081632653061
2,4,1,2,25,22,1,0,4,3,0,4,0.7500000000000001,0.012500000000000011,0.20000000000000018,0.3061224489795918
3,3,1,0,28,4,2,0,2,1,0,4,0.730769230769231,0.7750000000000001,0.7600000000000002,0.5918367346938774
1,2,1,3,40,8,3,0,2,1,0,5,0.9230769230769232,0.17500000000000004,0.56,1.0
1,2,1,1,25,7,1,0,4,2,0,1,0.6538461538461539,0.7250000000000001,0.6000000000000001,0.08163265306122448
1,3,1,0,32,11,1,0,3,1,0,0,0.8653846153846155,0.3375,0.0,0.28571428571428564
0,4,1,0,40,19,2,0,5,3,0,0,0.6153846153846154,0.9500000000000002,0.6399999999999999,0.673469387755102
0,2,1,1,18,0,0,0,1,0,0,5,0.05769230769230771,0.03750000000000003,0.9199999999999999,0.10204081632653061
0,1,1,2,35,15,3,0,4,5,0,3,0.46153846153846156,0.08750000000000002,0.040000000000000036,0.510204081632653
3,2,1,0,26,14,1,0,0,2,0,2,0.42307692307692313,0.21250000000000002,0.2400000000000002,0.673469387755102
0,6,1,0,12,24,2,0,0,5,0,2,0.9423076923076924,0.7375,0.28000000000000025,0.7346938775510203
1,1,1,0,5,22,2,0,0,4,0,0,0.326923076923077,0.25,0.6800000000000002,0.5510204081632653
0,5,1,3,20,8,0,0,1,3,0,1,0.0,0.23750000000000004,0.040000000000000036,0.7551020408163265
2,2,1,1,17,16,2,0,3,3,0,1,0.6538461538461539,0.6625000000000001,0.2400000000000002,0.02040816326530612
1,4,1,0,20,22,0,0,2,5,0,1,0.7884615384615384,0.8,0.15999999999999992,0.6326530612244897
1,4,1,1,47,22,0,0,1,2,0,5,0.5961538461538463,0.925,0.8399999999999999,0.5918367346938774
2,2,1,1,11,16,1,0,1,4,0,4,0.5384615384615385,0.3375,0.6399999999999999,0.32653061224489793
1,4,1,2,34,22,2,0,4,5,0,3,0.980769230769231,0.7125,0.0,0.08163265306122448
1,4,1,1,38,21,3,0,2,5,0,1,0.730769230769231,0.925,0.6000000000000001,0.6122448979591836
1,2,1,0,12,5,2,0,4,1,0,4,0.17307692307692313,0.6875,0.40000000000000013,0.8571428571428571
3,1,1,1,31,14,1,0,3,2,0,5,0.7500000000000001,0.7750000000000001,0.7600000000000002,0.36734693877551017
1,2,1,2,17,5,0,0,4,5,0,2,0.7692307692307693,0.2,0.15999999999999992,0.6326530612244897
3,4,1,2,4,9,1,0,1,0,0,3,0.0961538461538462,0.875,0.2400000000000002,0.08163265306122448
1,2,1,1,46,1,1,0,4,2,0,0,0.019230769230769273,0.3500000000000001,0.7600000000000002,0.16326530612244897
2,6,1,3,40,17,3,0,1,4,0,2,0.42307692307692313,0.275,0.7600000000000002,0.9591836734693877
1,2,1,0,11,5,2,0,3,5,0,4,0.6923076923076924,0.16250000000000003,0.08000000000000007,0.0
1,3,1,1,33,8,2,0,2,2,0,2,0.6153846153846154,0.5375000000000001,0.9600000000000002,0.38775510204081626
2,1,1,0,46,20,3,0,3,0,0,1,0.980769230769231,0.4125000000000001,0.40000000000000013,0.836734693877551
2,4,1,0,1,20,1,0,3,2,0,4,0.46153846153846156,0.21250000000000002,0.9199999999999999,0.8979591836734693
1,3,1,1,15,11,2,0,0,0,0,1,0.3653846153846154,0.9000000000000001,0.6800000000000002,0.8163265306122448
3,2,1,1,43,3,1,0,0,4,0,3,0.5384615384615385,0.6625000000000001,0.8399999999999999,0.7142857142857142
2,1,1,1,49,14,1,0,2,4,0,5,0.8846153846153847,0.22500000000000003,0.15999999999999992,0.18367346938775508
3,1,1,2,18,2,0,0,4,5,0,5,0.03846153846153849,0.38750000000000007,0.6000000000000001,0.6122448979591836
2,2,1,3,21,11,1,0,2,4,0,2,0.42307692307692313,0.875,0.9600000000000002,0.4081632653061224
2,2,1,3,12,11,2,0,0,3,0,1,0.8846153846153847,0.45000000000000007,0.2400000000000002,0.3061224489795918
1,2,1,0,22,11,0,0,3,4,0,4,0.21153846153846156,0.16250000000000003,0.7600000000000002,0.346938775510204
0,6,1,0,20,13,3,0,1,0,0,3,0.03846153846153849,0.4125000000000001,0.0,0.38775510204081626
0,1,1,0,29,5,1,0,1,1,0,0,0.48076923076923084,0.050000000000000044,0.3600000000000001,0.4081632653061224
1,2,1,3,15,17,1,0,5,1,0,2,0.8076923076923078,0.48750000000000004,0.4800000000000002,0.44897959183673464
1,6,1,1,16,17,3,0,4,4,0,4,0.40384615384615385,0.65,0.6800000000000002,0.38775510204081626
0,4,1,1,38,15,1,0,0,1,0,4,0.5576923076923077,0.10000000000000003,0.3600000000000001,0.5918367346938774
1,2,1,1,12,6,0,0,1,1,0,0,0.019230769230769273,0.2,0.44000000000000017,0.6530612244897959
0,3,1,0,0,15,0,0,0,0,0,3,0.6538461538461539,0.3375,0.8800000000000001,0.6122448979591836
